Date,AAPL_Volume,AAPL_Adj_Close,TSLA_Volume,TSLA_Adj_Close,AMZN_Volume,AMZN_Adj_Close,BTC-USD_Volume,BTC-USD_Adj_Close,ETH-USD_Volume,ETH-USD_Adj_Close,AAPL_Adj_Close_Daily_Return,TSLA_Adj_Close_Daily_Return,AMZN_Adj_Close_Daily_Return,BTC-USD_Adj_Close_Daily_Return,ETH-USD_Adj_Close_Daily_Return,AAPL_Volatility,TSLA_Volatility,AMZN_Volatility,BTC-USD_Volatility,ETH-USD_Volatility
2020-02-14,80113600,78.94527435302734,235405500,53.33533477783203,52124000,106.74349975585938,43338264162,10312.1162109375,23558253463,284.2174987792969,-0.006876274095032664,0.042669656616849405,-0.01163426151982061,-0.0013498356327100725,0.07087768091998603,0.782501220703125,1.8313331604003835,1.657501220703125,196.4619140625,22.293914794921875
2020-02-18,152531200,77.49974822998047,245725500,57.22666549682617,58912000,107.78350067138672,47271023953,10141.99609375,26511477187,281.944580078125,-0.01831048324162854,0.0729597130158357,0.009742990607446878,-0.016497110167073448,-0.007997110350115522,1.285003662109375,1.8426666259765625,2.0979995727539062,529.552734375,21.73223876953125
2020-02-21,129554000,76.05420684814453,214722000,60.06666564941406,92926000,104.79850006103516,40930547513,9686.44140625,20867593292,265.6006164550781,-0.0186522074568074,0.04962721710118512,-0.027694411405807973,-0.04491765558662908,-0.057968710086634956,2.4875030517578125,2.173999786376953,2.8274993896484375,133.271484375,11.315765380859375
2020-02-26,198054800,71.09810638427734,211282500,51.91999816894531,104492000,98.97949981689452,50420050762,8820.5224609375,26235617201,225.6802673339844,-0.06516536913944693,-0.13562709686630026,-0.055525606194283594,-0.08939495001268283,-0.15030217043131588,2.845001220703125,2.4800033569335938,2.71099853515625,650.3515625,28.383148193359375
2020-03-05,187572800,71.16368865966797,162790500,48.30266571044922,94964000,96.20149993896484,39698054597,9078.7626953125,18201291785,229.2681884765625,0.0009224194387984497,-0.06967127477018509,-0.02806641661221554,0.0292772038752398,0.015898249257514152,2.0349960327148438,1.8453330993652415,2.5360031127929545,384.80078125,9.722564697265625
2020-03-27,204216800,60.18739700317383,215661000,34.29066848754883,107758000,95.00499725341795,34585598367,6469.79833984375,11396286629,133.9379425048828,-0.15424006067176999,-0.29008745204447806,-0.012437463930458637,-0.28737003521589977,-0.4158023256742619,2.204998016357429,2.118000030517578,1.993499755859375,327.134765625,5.964752197265625
2020-03-30,167976400,61.90502548217773,179971500,33.47533416748047,122522000,98.19750213623048,37101651525,6429.841796875,11841123306,132.904541015625,0.02853800902726067,-0.02377714859552571,0.03360354691971401,-0.006175856011257808,-0.0077155245924442895,1.5300025939941477,1.6946640014648438,3.0645065307617188,613.96142578125,8.62178802490233
2020-04-01,176218400,58.52808380126953,200298000,32.104000091552734,82438000,95.38500213623048,40346426266,6606.7763671875,12456564435,135.63455200195312,-0.05455036411995995,-0.04096550818781408,-0.028641258064774244,0.027517717527434815,0.020541141525082907,2.3974990844726562,2.5900001525878906,2.597999572753892,410.2001953125,5.9036102294921875
2020-04-06,201820400,63.76599884033203,223527000,34.41600036621094,115464000,99.87950134277344,46896904615,7271.78125,21636382525,169.13587951660156,0.0894940462573095,0.07201595651834491,0.04711955869250639,0.1006549708743345,0.24699700054427143,3.4324951171875,1.5359992980957031,3.4250030517578125,488.8916015625,25.728042602539062
2020-04-08,168895200,64.6406021118164,189840000,36.589332580566406,79546000,102.1500015258789,37563249549,7334.0986328125,17063110836,172.64173889160156,0.013715824850079716,0.06314888979630573,0.022732394060653194,0.008569754874364621,0.020728064234625476,1.5349960327148438,1.5919990539550781,1.6424942016601562,202.91796875,8.717071533203125
2020-04-09,161834800,65.1070556640625,204750000,38.20000076293945,92930000,102.13800048828124,34815139178,7302.08935546875,14901696210,170.80714416503906,0.00721610778685533,0.04402015748241661,-0.0001174844583299306,-0.004364445986660415,-0.010626600139346465,1.342498779296875,1.2046661376953125,1.766998291015625,162.35400390625,4.9106597900390625
2020-04-20,130015200,67.27899932861328,221199000,49.75733184814453,115414000,119.68049621582033,37747113936,6881.95849609375,21266681335,172.2971649169922,0.03335957435638792,0.30254792812511333,0.17175287986523502,-0.05753570504589234,0.00872341001447463,1.2074966430664062,3.557331085205078,2.946502685546889,404.78759765625,15.76226806640625
2020-04-22,116862400,67.07735443115234,212482500,48.80733489990234,84244000,118.17449951171876,33249153866,7117.20751953125,17994666395,182.59957885742188,-0.002997144717864164,-0.019092602295105232,-0.012583476437011076,0.03418344117754102,0.059794448419352,1.4249954223632812,3.0193328857421875,2.1499938964844034,278.083984375,11.924407958984318
2020-04-23,124814400,66.8174057006836,198550500,47.04199981689453,101332000,119.97250366210938,43500782316,7429.724609375,21275740032,185.02867126464844,-0.003875357528233425,-0.036169462779073736,0.01521482348408254,0.043910071328696176,0.013302836854422573,1.720001220703125,2.058002471923828,2.107002258300753,410.1904296875,8.748214721679688
2020-04-24,126161200,68.74639129638672,198180000,48.34333419799805,76498000,120.51100158691406,34636526286,7550.90087890625,16788555028,189.2369384765625,0.02886950751042683,0.02766324531628772,0.004488511186874211,0.016309658285092787,0.022743865494742277,1.50250244140625,2.1699981689453125,1.9215011596679688,140.01416015625,4.98828125
2020-04-28,112004800,67.67984771728516,228330000,51.27466583251953,105388000,115.7040023803711,33187959921,7807.05859375,18217507467,198.41539001464844,-0.015514175493275939,0.06063569431342364,-0.03988846780163968,0.033924126266752674,0.048502430931172125,1.9074935913085938,3.2206687927246094,3.375,83.720703125,3.9371185302734375
2020-04-29,137280800,69.90282440185547,243240000,53.367332458496094,91832000,118.635498046875,60201052203,8801.0380859375,26397548759,216.96823120117188,0.03284547408936578,0.040812876924676944,0.02533616474965794,0.1273180520232342,0.09350505112105334,1.4449996948242188,1.33599853515625,4.0944976806640625,1085.70458984375,20.330123901367188
2020-05-05,147751200,72.29097747802734,254875500,51.2140007019043,64850000,115.88999938964844,43148462663,9003.0703125,19004689099,206.7743988037109,0.03416389962218025,-0.04034924845206467,-0.023142303125340824,0.022955499634220722,-0.046983064483801296,1.6350021362304688,2.4493331909179688,2.1935043334960795,205.587890625,7.74749755859375
2020-05-06,142333600,73.03681945800781,166848000,52.172000885009766,62356000,117.56300354003906,49371886931,9268.76171875,20343543799,204.0557861328125,0.010317220848302444,0.018705825945557253,0.014436139090531874,0.029511199738283755,-0.013147723734789674,1.092498779296875,1.9126663208007812,1.8724975585937642,444.76171875,7.493743896484375
2020-05-07,115215200,73.7923812866211,172915500,52.00266647338867,67928000,118.38050079345705,61112700562,9951.5185546875,23594744655,212.28941345214844,0.010344944292757452,-0.003245695176505081,0.0069536948597912485,0.07366214135771076,0.04034988409481799,0.8000030517578125,1.60333251953125,1.6445007324218608,854.341796875,12.317626953124972
2020-05-08,133838400,75.54875946044922,241297500,54.62799835205078,64132000,118.98049926757812,51780748042,9842.666015625,20445139356,212.9915771484375,0.023801619397618934,0.05048456274844226,0.005068389389295769,-0.010938284289408906,0.00330757754176636,1.5149993896484375,2.4659996032714844,1.5120010375976705,229.5703125,7.4969482421875
2020-05-11,145946400,76.73754119873047,247794000,54.08599853515625,65184000,120.4499969482422,57119858802,8601.7958984375,20054601647,185.912841796875,0.015735291310820188,-0.0099216488475673,0.012350743942999287,-0.12607052959204834,-0.12713524034187917,2.4524993896484375,2.6000022888183594,2.3779983520507812,659.1474609375,10.643997192382756
2020-05-12,162301200,75.86056518554688,238603500,53.96066665649414,61498000,117.84750366210938,42142717533,8804.4775390625,15899726284,189.3125,-0.011428252710266706,-0.002317270311292141,-0.021606420523622938,0.023562712138033515,0.018286301098228597,2.1949996948242188,2.3526649475097585,3.1999969482422017,380.2548828125,5.899551391601534
2020-05-14,158929200,75.40503692626953,205233000,53.55533218383789,72962000,119.44249725341795,56426907637,9733.7216796875,20150524861,202.9490966796875,-0.006004809721139925,-0.0075116653994761196,0.013534385894857115,0.1055422239993522,0.07203220431660617,2.06500244140625,2.624000549316399,1.9079971313476562,538.2333984375,7.248779296875
2020-05-15,166348400,74.95921325683594,157776000,53.27799987792969,84700000,120.48899841308594,48158802327,9328.197265625,16602342092,195.62266540527344,-0.005912385798173103,-0.005178425650618879,0.008761547889003518,-0.04166180495059313,-0.03609984668213273,1.9225006103515625,1.2333297729492188,2.731506347656236,494.4296875,9.810714721679659
2020-05-18,135178400,76.7253646850586,174987000,54.242000579833984,87144000,121.31300354003906,41827139896,9726.5751953125,17411566928,214.52505493164065,0.02356149900041271,0.018093785504579962,0.006838841203809398,0.04270685088913684,0.09662678650864387,1.5449981689453125,2.055999755859375,2.4495010375976705,335.6708984375,8.799392700195341
2020-05-19,101729600,76.28199005126953,144547500,53.867332458496094,86410000,122.46649932861328,39254288955,9729.0380859375,14346192779,213.4511108398437,-0.005778723054742363,-0.006907343337870575,0.009508426590011165,0.00025321252090737545,-0.005006147613569767,1.3774948120117188,1.0660018920898438,2.8014984130859375,296.423828125,4.461883544921903
2020-05-20,111504800,77.76554107666016,109639500,54.37066650390625,79962000,124.89700317382812,36546239703,9522.9814453125,12730175511,210.09674072265625,0.01944824754038965,0.00934395713390801,0.019846275173532213,-0.02117954918100662,-0.015714933991157753,0.75,0.9466667175292969,1.6370010375976562,357.5927734375,6.741012573242074
2020-05-21,102688800,77.18576049804688,183819000,55.17333221435547,102288000,122.33699798583984,39326160532,9081.76171875,13308321229,199.88360595703125,-0.0074554946906592034,0.01476284478490908,-0.02049693045417056,-0.04633209978369557,-0.04861158117206166,1.2550048828125,2.4333343505859375,4.1455001831054545,685.3115234375,18.27874755859375
2020-05-22,81803200,77.68272399902344,149812500,54.45866775512695,57342000,121.84400177001952,29810773699,9182.5771484375,12041592114,207.169189453125,0.006438538634197188,-0.012953077701596039,-0.004029821100215214,0.01110086707949609,0.036449129788362455,0.970001220703125,1.3186683654785156,1.9860000610351562,224.2978515625,10.550674438476676
2020-05-26,125522000,77.15653228759766,121345500,54.5913314819336,71364000,121.09300231933594,29584186947,8835.052734375,10159741290,201.90231323242188,-0.006773600156353865,0.0024360442933193394,-0.0061636144559753525,-0.03784606526520007,-0.025423067178118375,1.93499755859375,1.2593307495117188,2.3969955444335938,234.673828125,5.4882659912109375
2020-05-27,112945200,77.4926986694336,173242500,54.68199920654297,101138000,120.51950073242188,32740536902,9181.017578125,10631034756,208.86343383789065,0.004356940000658449,0.0016608447192640874,-0.004736042347035618,0.039158209254817056,0.03447766642205541,1.404998779296875,2.8473358154296946,4.179000854492202,369.1630859375,7.078369140625057
2020-05-28,133560800,77.52680969238281,108834000,53.72066879272461,63804000,120.05500030517578,34367073114,9525.7509765625,12212469604,219.8404235839844,0.00044018370162501874,-0.017580381620416863,-0.003854151605534595,0.037548495632866885,0.05255582341240994,1.9524993896484375,1.5373344421386648,2.9370040893554545,397.8623046875,14.033843994140682
2020-05-29,153532400,77.4512939453125,176467500,55.66666793823242,70198000,122.11849975585938,32896642044,9439.1240234375,12265816557,220.6751251220703,-0.0009740597784166916,0.03622440280883765,0.017187950901155657,-0.009093976247976698,0.0037968519368642983,1.1699981689453125,2.0526695251464844,2.20849609375,194.328125,5.978820800781222
2020-06-01,80791200,78.40379333496094,224092500,59.87333297729492,58578000,123.552001953125,35198901068,10167.2685546875,13951727936,246.99176025390625,0.012298043597838149,0.07556883131087,0.011738616181262485,0.07714111282381775,0.11925510461262201,1.285003662109375,2.9933357238769602,1.6379928588867188,748.666015625,17.74822998046872
2020-06-02,87642800,78.76675415039062,203484000,58.77066802978516,50598000,123.62049865722656,39137252109,9529.8037109375,13782107567,237.21905517578125,0.004629378248052651,-0.018416628784101774,0.0005543957444538172,-0.06269774820259899,-0.03956692752858926,1.12750244140625,2.5106658935546875,1.4109954833984375,721.76953125,18.9967041015625
2020-06-03,104491200,79.20036315917969,119242500,58.86399841308594,53420000,123.91999816894533,25007459262,9656.7177734375,9861760817,244.1793212890625,0.005504974953787878,0.0015880436011630472,0.002422733405640143,0.013317594606312655,0.02934109196296908,0.975006103515625,1.1893348693847727,1.3414993286132812,211.0126953125,8.714874267578097
2020-06-04,87560400,78.5182876586914,133315500,57.62533187866211,58974000,123.02999877929688,25921805072,9800.63671875,10170414304,244.4263916015625,-0.00861202491101487,-0.021042854169221026,-0.0071820481181340545,0.014903505382374727,0.0010118396234197746,1.2099990844726562,2.487335205078118,2.876495361328139,362.36328125,9.163665771484403
2020-06-05,137250400,80.75454711914062,117178500,59.04399871826172,66128000,124.1500015258789,23509628646,9665.533203125,9293963914,241.22198486328125,0.028480746678658297,0.024618805538279664,0.009103493113018724,-0.013785177382049874,-0.01310990485636565,2.1299972534179688,1.3546676635742259,2.5760040283203267,206.0205078125,6.647445678710909
2020-06-08,95654400,81.23200988769531,212620500,63.32799911499024,79414000,126.2030029296875,21486346312,9771.4892578125,8076783299,246.30990600585932,0.005912518682697376,0.0725560681818036,0.016536458949464095,0.010962256552307315,0.02109227790933632,1.5699996948242188,2.7226638793945312,2.1330032348632812,106.4208984375,5.102005004882841
2020-06-09,147712400,83.79713439941406,170823000,62.711334228515625,103520000,130.04299926757812,23717842783,9795.7001953125,8446545788,244.9114532470703,0.03157775506558402,-0.00973763414433615,0.030427139202305886,0.0024777121338637187,-0.005677614763718641,3.399993896484375,2.0340003967285156,5.071502685546875,171.6494140625,6.003890991210966
2020-06-11,201662400,81.82640075683594,238747500,64.85600280761719,116002000,127.89800262451172,30247143440,9321.78125,12356528860,231.70266723632807,-0.023517912118387496,0.0341990583597942,-0.016494518391204083,-0.048380303180295625,-0.05393290446656662,3.8949966430664062,3.1306610107421875,6.757499694824219,675.228515625,19.945327758789062
2020-06-12,200146000,82.53286743164062,251451000,62.35200119018555,108722000,127.2509994506836,22610564515,9480.84375,8868955009,237.4932098388672,0.008633725402442005,-0.03860863311078977,-0.005058743377937103,0.01706353064227928,0.024991264328575902,3.3949966430664062,5.025333404541016,5.906501770019531,254.6142578125,9.709625244140625
2020-06-15,138808800,83.55355072021484,235458000,66.05999755859375,77302000,128.63400268554688,26699704768,9450.7021484375,10536099884,229.9289093017578,0.012366991725079934,0.059468762792361796,0.01086830941079775,-0.0031792108758780246,-0.03185059708545579,3.2750015258789062,6.022666931152344,3.7999954223632812,514.6845703125,12.996078491210938
2020-06-16,165428800,85.76790618896484,210766500,65.47533416748047,71712000,130.7635040283203,21565537209,9538.0244140625,7965648016,234.41616821289065,0.02650223060136514,-0.008850490655781473,0.0165547312399128,0.009239764861221245,0.01951585350776308,2.1200027465820312,3.365997314453125,2.1999969482421875,178.9853515625,7.968154907226591
2020-06-17,114406400,85.6485595703125,148362000,66.11933135986328,59186000,132.0489959716797,20177709879,9480.2548828125,7701391592,233.0282745361328,-0.001391506729678138,0.009835722116904755,0.009830663019560593,-0.006056760681470541,-0.005920639720965792,1.0774993896484375,1.495330810546875,1.15899658203125,213.0830078125,6.612411499023494
2020-06-18,96820400,85.68266296386719,146278500,66.9306640625,49756000,132.69900512695312,17770083003,9411.8408203125,6713800872,232.1011657714844,0.0003981782498827524,0.012270733625858066,0.004922484646629588,-0.007216479234543938,-0.003978524779853054,1.0575027465820312,1.6486740112304688,1.1764984130859375,154.38671875,5.619216918945227
2020-06-22,135445200,87.42198944091797,95436000,66.28800201416016,64176000,135.6909942626953,21104009514,9648.7177734375,9079586552,242.5331878662109,0.020299631417667996,-0.009601907546288868,0.02254718588794047,0.025167972732154098,0.04494601334746151,2.0774993896484375,1.2573318481445312,2.3000030517578125,358.201171875,14.841278076171903
2020-06-24,192623200,87.71188354492188,164394000,64.0566635131836,90532000,136.72000122070312,18961716076,9313.6103515625,8815030025,235.7724609375,0.003316031880054915,-0.03366127252560602,0.007583458015022471,-0.034730772496790796,-0.027875471345556013,2.567504882812514,3.182666778564453,3.75,402.1337890625,15.700286865234375
2020-06-25,137522400,88.87629699707031,138817500,65.73200225830078,59374000,137.72900390625,18616048626,9264.8134765625,7010426122,232.94448852539065,0.01327543549503285,0.02615401198303724,0.007380066387785211,-0.005239308190707503,-0.011994498428122169,1.8574981689453125,3.2553367614746094,2.204498291015625,244.8369140625,5.756805419921875
2020-06-26,205256800,86.14549255371094,132823500,63.982666015625,130016000,134.64349365234375,18341465837,9162.91796875,7187490226,229.6680450439453,-0.030725902581758002,-0.026613159231048233,-0.02240276315369638,-0.010998117562784016,-0.014065340211250388,3.0750045776367045,2.675334930419922,4.7285003662109375,208.7783203125,4.6424713134765625
2020-06-29,130646000,88.130859375,135396000,67.29000091552734,84468000,134.0189971923828,16460547078,9190.8544921875,6726164653,228.1948699951172,0.023046670956709647,0.05169110801188981,-0.004638148068063508,0.003048867569564351,-0.006414366650555392,2.722503662109375,4.098667144775391,3.33599853515625,195.697265625,7.648223876953125
2020-06-30,140223200,88.86653900146484,253777500,71.98733520507812,75394000,137.9409942626953,15735797744,9137.9931640625,6094093001,226.31500244140625,0.008347582579837365,0.0698073149894527,0.029264486024190406,-0.005751513982724221,-0.008237992176384878,1.4950027465820455,5.597328186035156,4.730010986328125,132.998046875,4.66162109375
2020-07-01,110737200,88.6984634399414,199903500,74.64199829101562,127268000,143.93499755859375,15971550355,9228.3251953125,6463737443,231.1134185791016,-0.0018913256149276636,0.03687680726581788,0.043453386195574595,0.00988532488788163,0.021202377597294486,0.8624954223632812,3.65533447265625,7.0500030517578125,205.01953125,7.920379638671903
2020-07-08,117092000,92.90306091308594,244669500,91.05867004394533,100752000,154.0554962158203,19702359883,9428.3330078125,9892586411,246.6700134277344,0.047403272955134135,0.21993880293670687,0.07031298036536704,0.021673251458627973,0.06731151719478534,1.285003662109375,7.0613327026367045,3.576995849609375,200.8359375,9.910491943359432
2020-07-09,125642800,93.30257415771484,175764000,92.9520034790039,127774000,159.13150024414062,18000702524,9277.9677734375,8429099199,243.01596069335932,0.004300323807443274,0.02079245649145589,0.032949191382365184,-0.015948231171979632,-0.014813526312332237,1.644996643066392,3.818664550781236,5.9940032958984375,196.3798828125,7.3930206298828125
2020-07-15,153198000,95.22460174560548,245517000,103.06732940673828,115778000,150.44349670410156,15844731575,9192.8369140625,6189328448,238.42352294921875,0.020599941697661217,0.10882310815408336,-0.054596378006302126,-0.009175593346931743,-0.018897679522932087,2.757499694824247,6.200004577636719,6.2584991455078125,103.3916015625,4.306518554687528
2020-07-16,110577600,94.05287170410156,214512000,100.04266357421876,127884000,149.9949951171875,15713967523,9132.2275390625,5832057567,233.6408843994141,-0.012304908815835458,-0.029346504366899562,-0.002981196241378159,-0.006593108913667822,-0.020059424047782826,1.5,4.380668640136719,5.688507080078125,125.365234375,7.385086059570284
2020-07-17,92186800,93.86286926269533,139950000,100.05599975585938,95226000,148.09849548339844,13944570749,9151.392578125,5859850529,232.7730865478516,-0.0020201662954428823,0.0001333049437524103,-0.01264375276193297,0.002098616025556055,-0.0037142380015947607,1.3075027465820312,3.167327880859375,3.777496337890625,93.0517578125,2.3050994873046307
2020-07-21,103433200,94.51815795898438,241608000,104.55733489990234,122426000,156.9145050048828,18069581956,9374.8876953125,6806696015,245.0167236328125,0.00698134098644565,0.044988158181682225,0.059528015411018265,0.024421978980743386,0.0525990236523497,2.5074996948242188,7.799995422363281,6.743011474609375,257.873046875,10.505294799804744
2020-07-22,89001600,94.78368377685548,212416500,106.15533447265624,82084000,154.99549865722656,16532254884,9525.36328125,7702077383,262.1906433105469,0.0028092572221554146,0.015283476518254124,-0.012229630062539742,0.016050921443329758,0.07009284681918926,1.37249755859375,4.294670104980469,4.23699951171875,210.865234375,20.500701904296875
2020-07-27,121214000,92.38418579101562,240730500,102.63999938964844,83410000,152.760498046875,35359749590,10990.873046875,15644257058,321.5140991210937,-0.025315517293977297,-0.03311501113411586,-0.014419777540083834,0.15385342504571464,0.22626076606510415,1.4249954223632812,8.996002197265597,4.1114959716796875,1394.251953125,21.04327392578125
2020-07-28,103625600,90.86654663085938,237130500,98.43267059326172,62534000,150.01649475097656,28766551142,10912.8232421875,12357108065,316.6572570800781,-0.016427477789210942,-0.040991122577997974,-0.017962780502695397,-0.007101328925793737,-0.015106155699835422,1.302505493164034,6.018661499023423,4.0665130615234375,571.6953125,18.18463134765625
2020-07-29,90329200,92.60830688476562,141403500,99.94066619873048,59482000,151.67649841308594,24617249715,11100.4677734375,10878845706,318.1908874511719,0.01916833332493706,0.01532007204904584,0.011065474265779418,0.017194865809297744,0.004843187189946141,1.5175018310546875,3.1873321533203125,2.1194915771484375,448.255859375,11.271209716796818
2020-07-30,158130000,93.72888946533205,114315000,99.16600036621094,122566000,152.593994140625,22857247901,11111.2138671875,11827689045,334.5866394042969,0.012100238285975617,-0.007751257440881343,0.006049030252796905,0.0009680757576464583,0.05152803741320544,2.529998779296889,2.8160018920898438,4.350006103515625,273.9013671875,22.880096435546875
2020-08-04,173071600,106.85909271240234,126225000,99.13333129882812,93886000,156.94149780273438,21250197042,11205.892578125,14086704221,389.87548828125,0.1400870459681145,-0.0003294381871020713,0.028490660373585053,0.00852100518171972,0.165245238050719,2.402503967285142,4.36066436767581,3.3014984130859375,291.236328125,17.71551513671875
2020-08-05,121776800,107.2464370727539,74217000,99.00133514404295,78330000,160.25149536132812,24411254471,11747.0224609375,12875466638,401.590576171875,0.0036248142345176593,-0.001331501252462508,0.021090645909052075,0.04828976175167332,0.030048280137513927,1.495002746582017,2.1019973754882812,4.3144989013671875,628.33203125,20.085479736328125
2020-08-06,202428800,110.98818969726562,89884500,99.30533599853516,78812000,161.25,23400740340,11779.7734375,11304626458,394.9619445800781,0.03488929540823249,0.003070674289896047,0.0062308600392182445,0.002788023660583505,-0.016505944076137702,4.614997863769531,2.6699981689453267,4.1020050048828125,303.6220703125,10.88848876953125
2020-08-07,198045600,108.46478271484376,133446000,96.84733581542967,78722000,158.3730010986328,23132312867,11601.47265625,12751687084,379.5128479003906,-0.02273581530886104,-0.024751944680412197,-0.017841853651889505,-0.01513618086086388,-0.03911540565284821,3.3824996948242045,5.649330139160156,5.0070037841796875,489.4443359375,30.313507080078125
2020-08-11,187902400,106.76868438720705,129387000,91.6259994506836,74362000,154.0334930419922,27039782640,11410.525390625,12792218737,380.3840637207031,-0.01563731826297754,-0.053913061425838626,-0.027400554554990242,-0.01645888166810716,0.002295616143517698,3.375,3.6666641235351562,4.311004638671875,737.001953125,27.6182861328125
2020-08-14,165565200,112.16934967041016,188664000,110.04733276367188,55034000,157.4010009765625,24237958589,11768.87109375,15064589987,437.3978271484375,0.05058285876799862,0.2010491937160621,0.021862179893903155,0.03140483815227468,0.14988473194712149,1.9550018310546733,2.8106689453125,2.9120025634765625,465.5390625,21.231903076171875
2020-08-18,105633600,112.80876159667967,247117500,125.80599975585938,106920000,165.62449645996094,26043227672,11991.2333984375,11978984079,423.6693115234375,0.005700415738776332,0.14319899080179854,0.05224550944642936,0.018894106572854508,-0.03138679429319846,1.9925003051757812,5.2526626586914205,5.7089996337890625,381.181640625,12.90618896484375
2020-08-19,145538000,112.9502944946289,183079500,125.23533630371094,83702000,163.0240020751953,24502851117,11758.283203125,13137391167,406.4637756347656,0.0012546268210553713,-0.004536059116861502,-0.015701145907449088,-0.019426708460436926,-0.04061076745635395,1.5524978637695312,4.652671813964844,2.9949951171875,341.5908203125,30.3463134765625
2020-08-26,163022400,123.50757598876952,213591000,143.54466247558594,130174000,172.09249877929688,22466660958,11488.36328125,9967343483,386.4661254882813,0.09346838395930557,0.14619936123677313,0.055626757953829875,-0.022955725526602633,-0.04919909557808544,1.910003662109375,7.4913330078125,5.3585052490234375,233.0595703125,13.16741943359375
2020-09-09,176940500,114.52436065673828,238397400,122.09333038330078,103774000,163.4304962158203,24128292755,10242.34765625,14547933520,351.1100158691406,-0.07273412387955924,-0.14944012352903469,-0.05033341153692761,-0.10845893313920574,-0.09148566274591319,3.8799972534179545,9.163330078125,5.90899658203125,333.2919921875,26.999481201171818
2020-09-10,182274400,110.78562927246094,254791800,123.77999877929688,106614000,158.7554931640625,54406443211,10363.138671875,31421134556,368.1018981933594,-0.03264573024322204,0.013814582587770685,-0.02860545100214451,0.011793293850096198,0.04839475251697656,8.0,12.810005187988281,8.967010498046875,265.7763671875,26.281829833984432
